NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
ZMYM6NB	ZMYM6NB	null	null	0.45382148	
RHBDF2	RHBDF2	RHBDF2	rhomboid 5 homolog 2 (Drosophila)	0.45372018	
TMEM205	TMEM205	null	null	0.45370987	
CFD	CFD	CFD	complement factor D (adipsin)	0.4536149	
MED29	MED29	null	null	0.45353255	
SFRP4	SFRP4	SFRP4	secreted frizzled-related protein 4	0.45326173	
TARS2	TARS2	null	null	0.45312527	
TBK1	TBK1	TBK1	TANK-binding kinase 1	0.45298782	
JUP	JUP	JUP	junction plakoglobin	0.452958	
SDSL	SDSL	SDSL	serine dehydratase-like	0.452682	
TUBB2BP1	TUBB2BP1	null	null	0.4524392	
PRPF31	PRPF31	PRPF31	PRP31 pre-mRNA processing factor 31 homolog (S. cerevisiae)	0.45213836	
RP11-1407O15.2	RP11-1407O15.2	null	null	0.45205763	
SDF4	SDF4	SDF4	stromal cell derived factor 4	0.45203155	
STARD3	STARD3	STARD3	START domain containing 3	0.451981	
FTH1P12	FTH1P12	null	null	0.45184863	
SAMHD1	SAMHD1	SAMHD1	SAM domain and HD domain 1	0.45106947	
NFYC-AS1	NFYC-AS1	null	null	0.4508551	
SNRPC	SNRPC	SNRPC	small nuclear ribonucleoprotein polypeptide C	0.45076656	
OFD1	OFD1	OFD1	oral-facial-digital syndrome 1	0.4506977	
PSMG4	PSMG4	null	null	0.45057362	
SRGN	SRGN	null	null	0.45056906	
SPARC	SPARC	SPARC	secreted protein, acidic, cysteine-rich (osteonectin)	0.4505545	
ITGB4	ITGB4	ITGB4	integrin, beta 4	0.45052344	
FMOD	FMOD	FMOD	fibromodulin	0.4504761	
IQSEC1	IQSEC1	IQSEC1	IQ motif and Sec7 domain 1	0.45017916	
FAM53B	FAM53B	FAM53B	family with sequence similarity 53, member B	0.44997898	
BOK	BOK	BOK	BCL2-related ovarian killer	0.44988522	
ZNF493	ZNF493	ZNF493	zinc finger protein 493	0.4498108	
IER5L	IER5L	IER5L	immediate early response 5-like	0.44972086	
CTC-471J1.2	CTC-471J1.2	null	null	0.44956505	
SLC41A2	SLC41A2	SLC41A2	solute carrier family 41, member 2	0.44933575	
COX14	COX14	null	null	0.44918108	
CACFD1	CACFD1	null	null	0.44887555	
FTH1P16	FTH1P16	null	null	0.44872275	
KIF21B	KIF21B	KIF21B	kinesin family member 21B	0.44864634	
TIGD5	TIGD5	TIGD5	tigger transposable element derived 5	0.44862598	
ZNF813	ZNF813	null	null	0.44857568	
RP3-469D22.1	RP3-469D22.1	null	null	0.44849592	
CLN8	CLN8	CLN8	ceroid-lipofuscinosis, neuronal 8 (epilepsy, progressive with mental retardation)	0.44844148	
AHR	AHR	AHR	aryl hydrocarbon receptor	0.44811392	
MRAS	MRAS	MRAS	muscle RAS oncogene homolog	0.44790798	
RP11-345P4.9	RP11-345P4.9	null	null	0.44784516	
RN7SL5P	RN7SL5P	null	null	0.44780385	
CSF3R	CSF3R	CSF3R	colony stimulating factor 3 receptor (granulocyte)	0.44779596	
RP11-467D6.1	RP11-467D6.1	null	null	0.44773793	
TCEB1	TCEB1	TCEB1	transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C)	0.44767886	
PPP4C	PPP4C	PPP4C	protein phosphatase 4 (formerly X), catalytic subunit	0.44766027	
LINC00839	LINC00839	null	null	0.44730428	
ORAI3	ORAI3	null	null	0.44719294	
AC011558.5	AC011558.5	null	null	0.44705102	
FAM168A	FAM168A	null	null	0.4470235	
ATP5SL	ATP5SL	null	null	0.4469791	
CLCN2	CLCN2	CLCN2	chloride channel 2	0.44669467	
ZNF785	ZNF785	ZNF785	zinc finger protein 785	0.44659755	
RN7SL2	RN7SL2	RN7SL2	RNA, 7SL, cytoplasmic 2	0.4464441	
TMEM63B	TMEM63B	TMEM63B	transmembrane protein 63B	0.44627905	
FZD9	FZD9	FZD9	frizzled homolog 9 (Drosophila)	0.446155	
NOTCH4	NOTCH4	NOTCH4	Notch homolog 4 (Drosophila)	0.4461308	
RP11-443B20.1	RP11-443B20.1	null	null	0.4458724	
RPL23AP53	RPL23AP53	null	null	0.44579542	
GDPGP1	GDPGP1	null	null	0.44547346	
N4BP1	N4BP1	N4BP1	-	0.44538903	
PDCD1LG2	PDCD1LG2	PDCD1LG2	programmed cell death 1 ligand 2	0.44536152	
BTN2A1	BTN2A1	BTN2A1	butyrophilin, subfamily 2, member A1	0.44502833	
CDKL5	CDKL5	CDKL5	cyclin-dependent kinase-like 5	0.4450065	
PAOX	PAOX	PAOX	polyamine oxidase (exo-N4-amino)	0.44496992	
NBN	NBN	NBN	nibrin	0.44493303	
DHX38	DHX38	DHX38	DEAH (Asp-Glu-Ala-His) box polypeptide 38	0.4448636	
HHEX	HHEX	HHEX	homeobox, hematopoietically expressed	0.44468865	
CTSA	CTSA	null	null	0.44436112	
ZNF124	ZNF124	ZNF124	zinc finger protein 124	0.4441244	
RASSF1	RASSF1	RASSF1	Ras association (RalGDS/AF-6) domain family 1	0.44374174	
HIST1H4H	HIST1H4H	HIST1H4H	histone cluster 1, H4h	0.44370115	
ATP6V0D1	ATP6V0D1	ATP6V0D1	ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d1	0.4436621	
CCDC142	CCDC142	null	null	0.44350442	
RP11-75L1.2	RP11-75L1.2	null	null	0.4434159	
FBXL6	FBXL6	FBXL6	F-box and leucine-rich repeat protein 6	0.44318438	
PEX12	PEX12	PEX12	peroxisomal biogenesis factor 12	0.44311568	
ZNF311	ZNF311	ZNF311	zinc finger protein 311	0.44283128	
IRF2	IRF2	IRF2	interferon regulatory factor 2	0.4428005	
MICALL2	MICALL2	null	null	0.4427135	
ROMO1	ROMO1	null	null	0.44258562	
SYNGAP1	SYNGAP1	SYNGAP1	synaptic Ras GTPase activating protein 1 homolog (rat)	0.44207075	
SNX10	SNX10	SNX10	sorting nexin 10	0.4419854	
PRR14	PRR14	PRR14	proline rich 14	0.44197577	
SORL1	SORL1	SORL1	sortilin-related receptor, L(DLR class) A repeats-containing	0.4419038	
LRP1	LRP1	LRP1	low density lipoprotein-related protein 1 (alpha-2-macroglobulin receptor)	0.4417503	
MAT2B	MAT2B	MAT2B	methionine adenosyltransferase II, beta	0.4414544	
KIAA0513	KIAA0513	KIAA0513	KIAA0513	0.44140166	
CTSV	CTSV	null	null	0.44137782	
TRADD	TRADD	TRADD	TNFRSF1A-associated via death domain	0.44122946	
HNRNPCP3	HNRNPCP3	null	null	0.44119942	
SCAND1	SCAND1	SCAND1	SCAN domain containing 1	0.4411845	
FAM203A	FAM203A	null	null	0.44112858	
RP11-96D1.11	RP11-96D1.11	null	null	0.44105005	
NME6	NME6	NME6	non-metastatic cells 6, protein expressed in (nucleoside-diphosphate kinase)	0.44092298	
LEPROTL1	LEPROTL1	LEPROTL1	leptin receptor overlapping transcript-like 1	0.44063887	
MRPL13	MRPL13	MRPL13	mitochondrial ribosomal protein L13	0.4404234	
RXRB	RXRB	RXRB	retinoid X receptor, beta	0.44021758	
STOM	STOM	STOM	stomatin	0.4395926	
ZNF691	ZNF691	ZNF691	zinc finger protein 691	0.4393796	
TNPO1	TNPO1	TNPO1	transportin 1	0.43922415	
CXCL12	CXCL12	CXCL12	chemokine (C-X-C motif) ligand 12 (stromal cell-derived factor 1)	0.43894097	
ZNF217	ZNF217	ZNF217	zinc finger protein 217	0.43886566	
KCNK5	KCNK5	KCNK5	potassium channel, subfamily K, member 5	0.43883622	
MYCN	MYCN	MYCN	v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)	0.4387374	
HECTD4	HECTD4	null	null	0.43857256	
EHD3	EHD3	EHD3	EH-domain containing 3	0.43850943	
PHACTR4	PHACTR4	PHACTR4	phosphatase and actin regulator 4	0.4384077	
JRK	JRK	JRK	jerky homolog (mouse)	0.43818796	
ESCO2	ESCO2	ESCO2	establishment of cohesion 1 homolog 2 (S. cerevisiae)	0.43813434	
CD36	CD36	CD36	CD36 molecule (thrombospondin receptor)	0.4377944	
STARD8	STARD8	STARD8	START domain containing 8	0.43767995	
TM2D2	TM2D2	TM2D2	TM2 domain containing 2	0.4375275	
FBLN7	FBLN7	null	null	0.43752617	
ZHX1-C8ORF76	ZHX1-C8ORF76	null	null	0.43719882	
TIMM8B	TIMM8B	TIMM8B	translocase of inner mitochondrial membrane 8 homolog B (yeast)	0.43712133	
ZSCAN5A	ZSCAN5A	null	null	0.43707117	
UBE2D1	UBE2D1	UBE2D1	ubiquitin-conjugating enzyme E2D 1 (UBC4/5 homolog, yeast)	0.4369548	
RP11-389C8.2	RP11-389C8.2	null	null	0.436911	
ICAM2	ICAM2	ICAM2	intercellular adhesion molecule 2	0.4368519	
PRR19	PRR19	null	null	0.43667725	
MAVS	MAVS	null	null	0.43662018	
MOSPD2	MOSPD2	MOSPD2	motile sperm domain containing 2	0.43653786	
RP11-264B17.3	RP11-264B17.3	null	null	0.43635875	
MB21D1	MB21D1	null	null	0.43619445	
ATP6V0C	ATP6V0C	ATP6V0C	ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c	0.43606725	
H2AFY	H2AFY	H2AFY	H2A histone family, member Y	0.43518364	
ZNF510	ZNF510	ZNF510	zinc finger protein 510	0.43517753	
ARHGEF6	ARHGEF6	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6	0.43512663	
RP11-15H20.6	RP11-15H20.6	null	null	0.43497786	
NPEPL1	NPEPL1	NPEPL1	aminopeptidase-like 1	0.43445683	
CTD-3232M19.2	CTD-3232M19.2	null	null	0.43433133	
ZNF19	ZNF19	ZNF19	zinc finger protein 19	0.43423352	
ATG2A	ATG2A	null	null	0.43416923	
BRIP1	BRIP1	BRIP1	BRCA1 interacting protein C-terminal helicase 1	0.434134	
RGS19	RGS19	RGS19	regulator of G-protein signalling 19	0.43387076	
COA6	COA6	null	null	0.43363503	
GPN2	GPN2	null	null	0.43348235	
GIPC3	GIPC3	GIPC3	GIPC PDZ domain containing family, member 3	0.43341202	
ZBED6	ZBED6	null	null	0.4325359	
SP1	SP1	SP1	Sp1 transcription factor	0.43246242	
MRPS36	MRPS36	MRPS36	mitochondrial ribosomal protein S36	0.43244538	
CTB-58E17.1	CTB-58E17.1	null	null	0.43235967	
OAF	OAF	OAF	OAF homolog (Drosophila)	0.43229377	
TPCN2	TPCN2	TPCN2	two pore segment channel 2	0.4321642	
SUN2	SUN2	null	null	0.43210202	
RRBP1	RRBP1	RRBP1	ribosome binding protein 1 homolog 180kDa (dog)	0.43198967	
GLA	GLA	GLA	galactosidase, alpha	0.43187407	
MAPK3	MAPK3	MAPK3	mitogen-activated protein kinase 3	0.43183315	
GALK1	GALK1	GALK1	galactokinase 1	0.4316075	
TFPT	TFPT	TFPT	TCF3 (E2A) fusion partner (in childhood Leukemia)	0.4316061	
CTC-241F20.3	CTC-241F20.3	null	null	0.4312702	
BCAT1	BCAT1	BCAT1	branched chain aminotransferase 1, cytosolic	0.43124273	
LPAR2	LPAR2	null	null	0.43086532	
GPER1	GPER1	null	null	0.430787	
ZNFX1	ZNFX1	ZNFX1	zinc finger, NFX1-type containing 1	0.4307042	
PTCH1	PTCH1	PTCH1	patched homolog 1 (Drosophila)	0.43067157	
ZMYM3	ZMYM3	ZMYM3	zinc finger, MYM-type 3	0.4306519	
COL11A2	COL11A2	COL11A2	collagen, type XI, alpha 2	0.4306355	
ALOX5AP	ALOX5AP	ALOX5AP	arachidonate 5-lipoxygenase-activating protein	0.43008637	
ACADS	ACADS	ACADS	acyl-Coenzyme A dehydrogenase, C-2 to C-3 short chain	0.42988762	
IRF7	IRF7	IRF7	interferon regulatory factor 7	0.4298693	
DHX16	DHX16	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16	0.4297103	
CA5BP1	CA5BP1	null	null	0.42969403	
MPV17L2	MPV17L2	null	null	0.42943507	
RBPMS2	RBPMS2	RBPMS2	RNA binding protein with multiple splicing 2	0.4292137	
RP11-324H6.5	RP11-324H6.5	null	null	0.42900512	
CUL9	CUL9	null	null	0.42897797	
ZCCHC2	ZCCHC2	ZCCHC2	zinc finger, CCHC domain containing 2	0.4287608	
GMNN	GMNN	GMNN	geminin, DNA replication inhibitor	0.4285751	
NFKBIB	NFKBIB	NFKBIB	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta	0.42847854	
CTU1	CTU1	null	null	0.42837355	
RP11-95P2.1	RP11-95P2.1	null	null	0.42826897	
TBC1D10B	TBC1D10B	TBC1D10B	TBC1 domain family, member 10B	0.42795885	
HLA-F-AS1	HLA-F-AS1	null	null	0.4279123	
DDX60	DDX60	null	null	0.42765197	
ZNF687	ZNF687	ZNF687	zinc finger protein 687	0.42700806	
IST1	IST1	null	null	0.42692512	
OXSM	OXSM	OXSM	3-oxoacyl-ACP synthase, mitochondrial	0.42688265	
RP13-516M14.1	RP13-516M14.1	null	null	0.42680696	
OGFOD2	OGFOD2	OGFOD2	2-oxoglutarate and iron-dependent oxygenase domain containing 2	0.42663416	
EHMT2	EHMT2	EHMT2	euchromatic histone-lysine N-methyltransferase 2	0.4265394	
CLPTM1	CLPTM1	CLPTM1	cleft lip and palate associated transmembrane protein 1	0.4263271	
TSEN54	TSEN54	TSEN54	tRNA splicing endonuclease 54 homolog (S. cerevisiae)	0.42613694	
RABGGTA	RABGGTA	RABGGTA	Rab geranylgeranyltransferase, alpha subunit	0.42608464	
ZNF585B	ZNF585B	ZNF585B	zinc finger protein 585B	0.42606035	
ZNF83	ZNF83	ZNF83	zinc finger protein 83	0.4259637	
RP11-973H7.3	RP11-973H7.3	null	null	0.4258032	
AC011897.1	AC011897.1	null	null	0.42577636	
SSSCA1-AS1	SSSCA1-AS1	null	null	0.42574733	
PPAP2C	PPAP2C	PPAP2C	phosphatidic acid phosphatase type 2C	0.42544708	
GNL1	GNL1	GNL1	guanine nucleotide binding protein-like 1	0.4252781	
RTN2	RTN2	RTN2	reticulon 2	0.42504862	
RGS10	RGS10	RGS10	regulator of G-protein signalling 10	0.42458272	
ARID1A	ARID1A	ARID1A	AT rich interactive domain 1A (SWI- like)	0.42456192	
LA16c-60H5.7	LA16c-60H5.7	null	null	0.42412627	
RP11-66N11.8	RP11-66N11.8	null	null	0.4237875	
RRAS	RRAS	RRAS	related RAS viral (r-ras) oncogene homolog	0.42373946	
ARMC1	ARMC1	ARMC1	armadillo repeat containing 1	0.42361093	
BCYRN1	BCYRN1	BCYRN1	brain cytoplasmic RNA 1, Bc1 analog (mouse)	0.42335257	
VARS2	VARS2	null	null	0.4233226	
MRPL15	MRPL15	MRPL15	mitochondrial ribosomal protein L15	0.42332006	
TRPS1	TRPS1	TRPS1	trichorhinophalangeal syndrome I	0.42315575	
TBC1D8	TBC1D8	TBC1D8	TBC1 domain family, member 8 (with GRAM domain)	0.42311966	
CHPT1	CHPT1	CHPT1	choline phosphotransferase 1	0.4229686	
RP11-440D17.3	RP11-440D17.3	null	null	0.42288703	
APLNR	APLNR	null	null	0.42287886	
EME2	EME2	EME2	essential meiotic endonuclease 1 homolog 2 (S. pombe)	0.4224753	
ZNF169	ZNF169	ZNF169	zinc finger protein 169	0.4223683	
COG8	COG8	COG8	component of oligomeric golgi complex 8	0.42236084	
BCL7C	BCL7C	BCL7C	B-cell CLL/lymphoma 7C	0.42182383	
ZNF160	ZNF160	ZNF160	zinc finger protein 160	0.42179587	
ZNF570	ZNF570	ZNF570	zinc finger protein 570	0.4212242	
VSIG4	VSIG4	VSIG4	V-set and immunoglobulin domain containing 4	0.42120647	
ZNF354C	ZNF354C	ZNF354C	zinc finger protein 354C	0.420904	
ZNF322P1	ZNF322P1	null	null	0.42086494	
PRDM15	PRDM15	PRDM15	PR domain containing 15	0.4206734	
ARHGEF18	ARHGEF18	ARHGEF18	rho/rac guanine nucleotide exchange factor (GEF) 18	0.4205051	
ALS2CL	ALS2CL	ALS2CL	ALS2 C-terminal like	0.4203996	
KRBA2	KRBA2	KRBA2	KRAB-A domain containing 2	0.420246	
AL139819.1	AL139819.1	null	null	0.41974065	
ZNF761	ZNF761	ZNF761	zinc finger protein 761	0.41960257	
SETD1A	SETD1A	SETD1A	SET domain containing 1A	0.41950765	
ZNF566	ZNF566	ZNF566	zinc finger protein 566	0.41933307	
IFIT1	IFIT1	IFIT1	interferon-induced protein with tetratricopeptide repeats 1	0.41919494	
KSR1	KSR1	KSR1	kinase suppressor of ras 1	0.41917175	
CHAC1	CHAC1	CHAC1	ChaC, cation transport regulator homolog 1 (E. coli)	0.41852042	
ZNF177	ZNF177	ZNF177	zinc finger protein 177	0.41841722	
ATP2B4	ATP2B4	ATP2B4	ATPase, Ca++ transporting, plasma membrane 4	0.41838476	
RAB2A	RAB2A	null	null	0.41810974	
CNOT3	CNOT3	CNOT3	CCR4-NOT transcription complex, subunit 3	0.4180826	
KRT222	KRT222	null	null	0.41803753	
TLR3	TLR3	TLR3	toll-like receptor 3	0.41786444	
RP11-1319K7.1	RP11-1319K7.1	null	null	0.41778752	
PRDX4	PRDX4	PRDX4	peroxiredoxin 4	0.4177534	
ZNF91	ZNF91	ZNF91	zinc finger protein 91	0.41771746	
PYCRL	PYCRL	PYCRL	pyrroline-5-carboxylate reductase-like	0.41768965	
RP5-1142A6.9	RP5-1142A6.9	null	null	0.41749302	
ZNF346	ZNF346	ZNF346	zinc finger protein 346	0.41739005	
WRAP73	WRAP73	null	null	0.4170017	
PODXL2	PODXL2	PODXL2	podocalyxin-like 2	0.4169684	
THAP3	THAP3	THAP3	THAP domain containing, apoptosis associated protein 3	0.41661158	
PRR3	PRR3	PRR3	proline rich 3	0.41641617	
GPRC5C	GPRC5C	GPRC5C	G protein-coupled receptor, family C, group 5, member C	0.41612965	
METTL12	METTL12	null	null	0.41586447	
APBB1IP	APBB1IP	APBB1IP	amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein	0.41566813	
FTH1	FTH1	FTH1	ferritin, heavy polypeptide 1	0.41563162	
CXorf23	CXorf23	CXORF23	chromosome X open reading frame 23	0.41552514	
CCS	CCS	CCS	copper chaperone for superoxide dismutase	0.41529882	
ZNF107	ZNF107	ZNF107	zinc finger protein 107 (Y8)	0.41502216	
PLXDC2	PLXDC2	PLXDC2	plexin domain containing 2	0.41482145	
GOSR2	GOSR2	GOSR2	golgi SNAP receptor complex member 2	0.41446006	
ORMDL2	ORMDL2	ORMDL2	ORM1-like 2 (S. cerevisiae)	0.414345	
PDP2	PDP2	PDP2	-	0.41410407	
C5orf34	C5orf34	null	null	0.41404814	
KAT6A	KAT6A	null	null	0.41393924	
PTPRA	PTPRA	PTPRA	protein tyrosine phosphatase, receptor type, A	0.41353303	
HPSE	HPSE	HPSE	heparanase	0.41350013	
MED7	MED7	null	null	0.41336912	
CTA-384D8.36	CTA-384D8.36	null	null	0.41322282	
CASP8	CASP8	CASP8	caspase 8, apoptosis-related cysteine peptidase	0.41315234	
IL10RB	IL10RB	IL10RB	interleukin 10 receptor, beta	0.41288003	
ZIK1	ZIK1	ZIK1	zinc finger protein interacting with K protein 1 homolog (mouse)	0.4125334	
C19orf70	C19orf70	null	null	0.41203237	
ZNF395	ZNF395	ZNF395	zinc finger protein 395	0.41178903	
CASP7	CASP7	CASP7	caspase 7, apoptosis-related cysteine peptidase	0.41161978	
ZNF461	ZNF461	ZNF461	zinc finger protein 461	0.41157472	
SUSD1	SUSD1	SUSD1	sushi domain containing 1	0.41144076	
DENND2A	DENND2A	DENND2A	DENN/MADD domain containing 2A	0.41125628	
EVI5L	EVI5L	EVI5L	ecotropic viral integration site 5-like	0.41108802	
ARRDC1	ARRDC1	ARRDC1	arrestin domain containing 1	0.4110151	
RSG1	RSG1	null	null	0.41101298	
FAM76A	FAM76A	FAM76A	family with sequence similarity 76, member A	0.41078144	
GCA	GCA	GCA	grancalcin, EF-hand calcium binding protein	0.41067418	
FASTKD3	FASTKD3	FASTKD3	FAST kinase domains 3	0.41059303	
ZDHHC12	ZDHHC12	ZDHHC12	zinc finger, DHHC-type containing 12	0.41050762	
ANAPC11	ANAPC11	ANAPC11	APC11 anaphase promoting complex subunit 11 homolog (yeast)	0.41031653	
KIF6	KIF6	KIF6	kinesin family member 6	0.41021374	
CORO7	CORO7	CORO7	coronin 7	0.4102077	
CTD-2231E14.8	CTD-2231E14.8	null	null	0.41003555	
SDHD	SDHD	SDHD	succinate dehydrogenase complex, subunit D, integral membrane protein	0.41003227	
TOR3A	TOR3A	TOR3A	torsin family 3, member A	0.40995136	
CDC25B	CDC25B	CDC25B	cell division cycle 25B	0.40987444	
ZNF316	ZNF316	ZNF316	zinc finger protein 316	0.40978813	
HTATSF1P2	HTATSF1P2	null	null	0.40976766	
SUGP2	SUGP2	null	null	0.40963563	
VAC14	VAC14	VAC14	Vac14 homolog (S. cerevisiae)	0.40955248	
KIAA0247	KIAA0247	KIAA0247	KIAA0247	0.40953392	
DDX28	DDX28	DDX28	DEAD (Asp-Glu-Ala-Asp) box polypeptide 28	0.4093692	
ACVR1B	ACVR1B	ACVR1B	activin A receptor, type IB	0.40913823	
BMS1P1	BMS1P1	null	null	0.4089084	
AC084219.4	AC084219.4	null	null	0.40865114	
MS4A4A	MS4A4A	MS4A4A	membrane-spanning 4-domains, subfamily A, member 4	0.4084814	
STX4	STX4	STX4	syntaxin 4	0.408283	
CTD-2589H19.4	CTD-2589H19.4	null	null	0.40825453	
TMEM208	TMEM208	null	null	0.40807498	
CCNF	CCNF	CCNF	cyclin F	0.40789327	
ATG4D	ATG4D	ATG4D	ATG4 autophagy related 4 homolog D (S. cerevisiae)	0.40751392	
VPS33A	VPS33A	VPS33A	vacuolar protein sorting 33 homolog A (S. cerevisiae)	0.4074306	
SPATC1L	SPATC1L	null	null	0.40722138	
ZDHHC7	ZDHHC7	ZDHHC7	zinc finger, DHHC-type containing 7	0.4071783	
NDUFA6	NDUFA6	NDUFA6	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa	0.40717766	
FAM20C	FAM20C	FAM20C	family with sequence similarity 20, member C	0.40690377	
FRAT1	FRAT1	FRAT1	frequently rearranged in advanced T-cell lymphomas	0.40678227	
GAA	GAA	GAA	glucosidase, alpha; acid (Pompe disease, glycogen storage disease type II)	0.40661913	
CLPB	CLPB	CLPB	ClpB caseinolytic peptidase B homolog (E. coli)	0.40652865	
YTHDF3	YTHDF3	YTHDF3	YTH domain family, member 3	0.40630028	
STK10	STK10	STK10	serine/threonine kinase 10	0.4061428	
FAM96B	FAM96B	FAM96B	family with sequence similarity 96, member B	0.4058394	
ZFP82	ZFP82	null	null	0.405829	
MCPH1	MCPH1	MCPH1	microcephaly, primary autosomal recessive 1	0.40577227	
CTD-3025N20.3	CTD-3025N20.3	null	null	0.4055919	
CREBRF	CREBRF	null	null	0.40558422	
SPHK2	SPHK2	SPHK2	sphingosine kinase 2	0.40557286	
OLFML2A	OLFML2A	OLFML2A	olfactomedin-like 2A	0.40557083	
CTSL	CTSL	CTSL	cathepsin L	0.40551946	
HIST2H2BD	HIST2H2BD	HIST2H2BD	histone cluster 2, H2bd	0.40509483	
XPO6	XPO6	XPO6	exportin 6	0.40498543	
RP11-1094M14.11	RP11-1094M14.11	null	null	0.40486473	
RP11-400F19.6	RP11-400F19.6	null	null	0.40483272	
COPZ2	COPZ2	COPZ2	coatomer protein complex, subunit zeta 2	0.40481812	
ZNF787	ZNF787	ZNF787	zinc finger protein 787	0.4046305	
SPPL3	SPPL3	null	null	0.4045034	
PDHA1	PDHA1	PDHA1	pyruvate dehydrogenase (lipoamide) alpha 1	0.40418547	
NPRL3	NPRL3	null	null	0.40406615	
EXOSC5	EXOSC5	EXOSC5	exosome component 5	0.4040147	
PLEKHO1	PLEKHO1	PLEKHO1	pleckstrin homology domain containing, family O member 1	0.40347192	
RRP7A	RRP7A	null	null	0.40331393	
PGD	PGD	PGD	phosphogluconate dehydrogenase	0.4030572	
CPT2	CPT2	CPT2	carnitine palmitoyltransferase II	0.40282962	
PSMB4	PSMB4	PSMB4	proteasome (prosome, macropain) subunit, beta type, 4	0.40278426	
CENPL	CENPL	CENPL	centromere protein L	0.4027635	
ZNF610	ZNF610	ZNF610	zinc finger protein 610	0.40267658	
MIR4458HG	MIR4458HG	null	null	0.4024291	
C3orf70	C3orf70	null	null	0.4024156	
RP11-500C11.3	RP11-500C11.3	null	null	0.40216115	
CTD-2037K23.2	CTD-2037K23.2	null	null	0.40210167	
SMAP2	SMAP2	null	null	0.4019078	
FAM72A	FAM72A	FAM72A	family with sequence similarity 72, member A	0.40186992	
SLC52A2	SLC52A2	null	null	0.40183866	
SPPL2A	SPPL2A	SPPL2A	-	0.40170467	
ZNF276	ZNF276	ZNF276	zinc finger protein 276	0.4014492	
CDC5L	CDC5L	CDC5L	CDC5 cell division cycle 5-like (S. pombe)	0.40120444	
RP1-90J20.12	RP1-90J20.12	null	null	0.40114668	
KIAA1143	KIAA1143	KIAA1143	KIAA1143	0.4010918	
DDR1	DDR1	DDR1	discoidin domain receptor family, member 1	0.4010493	
CTNNBL1	CTNNBL1	CTNNBL1	catenin, beta like 1	0.40098804	
RP11-77H9.2	RP11-77H9.2	null	null	0.40081152	
RRN3P1	RRN3P1	null	null	0.400636	
TMEM160	TMEM160	TMEM160	transmembrane protein 160	0.40057945	
ADRA2A	ADRA2A	ADRA2A	adrenergic, alpha-2A-, receptor	0.4005552	
THEM6	THEM6	null	null	0.40024322	
EEPD1	EEPD1	null	null	0.40018648	
HIST1H2BD	HIST1H2BD	HIST1H2BD	histone cluster 1, H2bd	0.40008694	
HEATR6	HEATR6	null	null	0.40006888	
ARID4B	ARID4B	ARID4B	AT rich interactive domain 4B (RBP1- like)	0.4000661	
BOLA1	BOLA1	BOLA1	bolA homolog 1 (E. coli)	0.39969194	
AGPAT1	AGPAT1	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)	0.39913806	
HES4	HES4	HES4	hairy and enhancer of split 4 (Drosophila)	0.39898548	
C9orf156	C9orf156	C9ORF156	chromosome 9 open reading frame 156	0.39872393	
TMPO	TMPO	TMPO	thymopoietin	0.3986309	
SLC9A3R1	SLC9A3R1	SLC9A3R1	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1	0.39846897	
NANS	NANS	NANS	N-acetylneuraminic acid synthase (sialic acid synthase)	0.39838645	
XXyac-YRM2039.2	XXyac-YRM2039.2	null	null	0.398357	
DAGLB	DAGLB	null	null	0.39825764	
CITED4	CITED4	CITED4	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4	0.39813477	
GS1-114I9.1	GS1-114I9.1	null	null	0.3980923	
SNX11	SNX11	SNX11	sorting nexin 11	0.39808917	
TFCP2	TFCP2	TFCP2	transcription factor CP2	0.3979219	
GLCCI1	GLCCI1	GLCCI1	glucocorticoid induced transcript 1	0.39769208	
FSCN1	FSCN1	FSCN1	fascin homolog 1, actin-bundling protein (Strongylocentrotus purpuratus)	0.39768258	
C16orf46	C16orf46	C16ORF46	chromosome 16 open reading frame 46	0.39753655	
RP11-20I23.8	RP11-20I23.8	null	null	0.3972849	
CYC1	CYC1	CYC1	cytochrome c-1	0.39698887	
SLC25A35	SLC25A35	SLC25A35	solute carrier family 25, member 35	0.3969727	
ZNF529	ZNF529	ZNF529	zinc finger protein 529	0.39688545	
MBOAT1	MBOAT1	MBOAT1	membrane bound O-acyltransferase domain containing 1	0.39687875	
EHHADH	EHHADH	EHHADH	enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase	0.3967944	
NELFE	NELFE	null	null	0.39663103	
EML4	EML4	EML4	echinoderm microtubule associated protein like 4	0.39654708	
